,Country,Subscribers,Rank,Youtuber,TotalSubscribersCountry,Views,Category,Uploads,Abbreviation,LowestMonthlyEarnings,HighestMonthlyEarnings,LowestYearlyEarnings,HighestYearlyEarnings,Population,Latitude,Longitude,NumChannelsCountry
766,United States of America,7329500000,642,Roman Atwood Vlogs,15400000,5469103954.0,People & Blogs,1756,US,396.0,6300.0,4700.0,76000.0,328239523.0,37.09024,-95.712891,313
767,United States of America,7329500000,645,zayn,15400000,4909687948.0,Music,21,US,9200.0,147200.0,110400.0,1800000.0,328239523.0,37.09024,-95.712891,313
768,United States of America,7329500000,648,Dave and Ava - Nursery Rhymes and Baby Songs,15300000,10714145606.0,Education,851,US,19300.0,308200.0,231200.0,3700000.0,328239523.0,37.09024,-95.712891,313
769,United States of America,7329500000,659,CNN,15200000,14198154095.0,News & Politics,160405,US,46800.0,748000.0,561000.0,9000000.0,328239523.0,37.09024,-95.712891,313
770,United States of America,7329500000,661,It's Mamix,15100000,1777072487.0,People & Blogs,210,US,4000.0,63900.0,48000.0,767200.0,328239523.0,37.09024,-95.712891,313
771,United States of America,7329500000,666,PowerfulJRE,15100000,3060202847.0,People & Blogs,1037,US,10900.0,173600.0,130200.0,2100000.0,328239523.0,37.09024,-95.712891,313
772,United States of America,7329500000,667,Mariale,15100000,2761547758.0,Howto & Style,2618,US,3000.0,47800.0,35900.0,573900.0,328239523.0,37.09024,-95.712891,313
773,United States of America,7329500000,680,League of Legends,15000000,7159750970.0,Gaming,1362,US,10800.0,172500.0,129400.0,2100000.0,328239523.0,37.09024,-95.712891,313
774,United States of America,7329500000,681,TheRichest,15000000,2730879024.0,Education,0,US,0.0,0.0,0.0,0.0,328239523.0,37.09024,-95.712891,313
775,United States of America,7329500000,683,PlayStation,15000000,4741434420.0,Gaming,20292,US,10400.0,167200.0,125400.0,2000000.0,328239523.0,37.09024,-95.712891,313
776,United States of America,7329500000,684,Kwebbelkop,15000000,6889304306.0,Gaming,5198,US,7400.0,118900.0,89200.0,1400000.0,328239523.0,37.09024,-95.712891,313
777,United States of America,7329500000,689,Ray William Johnson,15000000,10239836582.0,Entertainment,1803,US,78200.0,1300000.0,938600.0,15000000.0,328239523.0,37.09024,-95.712891,313
778,United States of America,7329500000,694,50 Cent,14900000,10069000444.0,Music,419,US,30000.0,479200.0,359400.0,5800000.0,328239523.0,37.09024,-95.712891,313
779,United States of America,7329500000,696,ERB,14900000,4033400167.0,Entertainment,86,US,2800.0,44200.0,33100.0,530100.0,328239523.0,37.09024,-95.712891,313
780,United States of America,7329500000,697,melanie martinez,14900000,4395184343.0,Music,127,US,14100.0,225400.0,169100.0,2700000.0,328239523.0,37.09024,-95.712891,313
781,United States of America,7329500000,704,Fueled By Ramen,14800000,13356517783.0,Music,1210,US,15300.0,244800.0,183600.0,2900000.0,328239523.0,37.09024,-95.712891,313
782,United States of America,7329500000,705,CrashCourse,14800000,1833519700.0,Education,1481,US,1800.0,28700.0,21500.0,344500.0,328239523.0,37.09024,-95.712891,313
783,United States of America,7329500000,706,MattyBRaps,14800000,3587576784.0,Music,195,US,5700.0,91900.0,68900.0,1100000.0,328239523.0,37.09024,-95.712891,313
784,United States of America,7329500000,709,Meghan Trainor,14800000,8649303688.0,People & Blogs,233,US,12900.0,206600.0,154900.0,2500000.0,328239523.0,37.09024,-95.712891,313
785,United States of America,7329500000,713,Filaretiki,14800000,15788208522.0,,2222,US,300800.0,4800000.0,3600000.0,57800000.0,328239523.0,37.09024,-95.712891,313
786,United States of America,7329500000,714,5-Minute Crafts Recycle,14800000,8866012877.0,People & Blogs,3867,US,13300.0,212700.0,159500.0,2600000.0,328239523.0,37.09024,-95.712891,313
787,United States of America,7329500000,716,Maha Fun Tv,14700000,1321380490.0,Entertainment,85,US,1200.0,19100.0,14300.0,229500.0,328239523.0,37.09024,-95.712891,313
788,United States of America,7329500000,718,The Slow Mo Guys,14700000,2465473772.0,Entertainment,317,US,4700.0,75900.0,56900.0,911000.0,328239523.0,37.09024,-95.712891,313
789,United States of America,7329500000,720,Chad Wild Clay,14700000,6751985988.0,Comedy,698,US,9100.0,145400.0,109000.0,1700000.0,328239523.0,37.09024,-95.712891,313
790,United States of America,7329500000,721,CollegeHumor,14700000,7255848125.0,Comedy,4340,US,0.0,0.0,0.0,0.0,328239523.0,37.09024,-95.712891,313
791,United States of America,7329500000,722,Netflix Jr.,14700000,8882319696.0,Education,1996,US,19900.0,317600.0,238200.0,3800000.0,328239523.0,37.09024,-95.712891,313
792,United States of America,7329500000,724,ABC News,14700000,12961669452.0,News & Politics,80830,US,46400.0,742800.0,557100.0,8900000.0,328239523.0,37.09024,-95.712891,313
793,United States of America,7329500000,728,Jesser,14600000,3603556207.0,Gaming,1244,US,23100.0,370400.0,277800.0,4400000.0,328239523.0,37.09024,-95.712891,313
794,United States of America,7329500000,730,PrestonPlayz,14600000,5766647017.0,Gaming,4009,US,37900.0,606800.0,455100.0,7300000.0,328239523.0,37.09024,-95.712891,313
795,United States of America,7329500000,731,Martin Garrix,14600000,6017932195.0,Music,365,US,8900.0,142100.0,106600.0,1700000.0,328239523.0,37.09024,-95.712891,313
796,United States of America,7329500000,733,Fifth Harmony,14600000,7952268926.0,Music,67,US,9400.0,150500.0,112900.0,1800000.0,328239523.0,37.09024,-95.712891,313
797,United States of America,7329500000,737,Like Nastya Stories,14500000,6944967581.0,Entertainment,479,US,7500.0,119800.0,89800.0,1400000.0,328239523.0,37.09024,-95.712891,313
798,United States of America,7329500000,738,les boys tv2,14500000,4577292740.0,Entertainment,453,US,112.0,1800.0,1300.0,21600.0,328239523.0,37.09024,-95.712891,313
799,United States of America,7329500000,741,Reaction Time,14500000,4260187928.0,Entertainment,1717,US,2500.0,39600.0,29700.0,475700.0,328239523.0,37.09024,-95.712891,313
800,United States of America,7329500000,743,Eli Kids - Cartoons & Songs,14500000,4821183481.0,,605,US,37300.0,597000.0,447700.0,7200000.0,328239523.0,37.09024,-95.712891,313
801,United States of America,7329500000,746,Telemundo,14500000,8582696157.0,Entertainment,19201,US,12100.0,193100.0,144900.0,2300000.0,328239523.0,37.09024,-95.712891,313
802,United States of America,7329500000,749,Maroon5VEVO,14500000,20042571499.0,Music,147,US,24500.0,392700.0,294600.0,4700000.0,328239523.0,37.09024,-95.712891,313
803,United States of America,7329500000,759,Rclbeauty101,14400000,3900312631.0,Comedy,463,US,2200.0,34500.0,25900.0,414500.0,328239523.0,37.09024,-95.712891,313
804,United States of America,7329500000,760,Coke Studio,14400000,4035738731.0,Music,450,US,889.0,14200.0,10700.0,170700.0,328239523.0,37.09024,-95.712891,313
805,United States of America,7329500000,762,Rosanna Pansino,14400000,4597228794.0,Howto & Style,1248,US,6700.0,106700.0,80000.0,1300000.0,328239523.0,37.09024,-95.712891,313
806,United States of America,7329500000,763,Harry Styles,14400000,5689224452.0,People & Blogs,0,US,0.0,0.0,0.0,0.0,328239523.0,37.09024,-95.712891,313
807,United States of America,7329500000,764,Vlad and Niki PRT,14400000,6543282459.0,,516,US,10000.0,160400.0,120300.0,1900000.0,328239523.0,37.09024,-95.712891,313
808,United States of America,7329500000,767,SelenaGomezVEVO,14400000,11423792969.0,Music,186,US,22200.0,354600.0,266000.0,4300000.0,328239523.0,37.09024,-95.712891,313
809,United States of America,7329500000,769,Super Polina,14300000,4776507159.0,People & Blogs,576,US,103.0,1700.0,1200.0,19900.0,328239523.0,37.09024,-95.712891,313
810,United States of America,7329500000,770,Rebecca Zamolo,14300000,6388439235.0,Comedy,1,US,0.0,0.0,0.0,0.0,328239523.0,37.09024,-95.712891,313
811,United States of America,7329500000,782,DangMattSmith,14200000,3317805543.0,Entertainment,1724,US,3200.0,51600.0,38700.0,619300.0,328239523.0,37.09024,-95.712891,313
812,United States of America,7329500000,789,Lana Del Rey,14100000,6884215292.0,Music,43,US,33900.0,542300.0,406700.0,6500000.0,328239523.0,37.09024,-95.712891,313
813,United States of America,7329500000,790,MalumaVEVO,14100000,19013942981.0,Music,182,US,24700.0,395300.0,296500.0,4700000.0,328239523.0,37.09024,-95.712891,313
814,United States of America,7329500000,799,ViralHog,14000000,18917687143.0,People & Blogs,41117,US,340900.0,5500000.0,4100000.0,65500000.0,328239523.0,37.09024,-95.712891,313
815,United States of America,7329500000,805,Darkar Company Studios,13900000,2244318380.0,Film & Animation,183,US,1100.0,18400.0,13800.0,220700.0,328239523.0,37.09024,-95.712891,313
816,United States of America,7329500000,808,ADEL et SAMI,13900000,5465532801.0,Entertainment,503,US,6700.0,107500.0,80600.0,1300000.0,328239523.0,37.09024,-95.712891,313
817,United States of America,7329500000,810,Atlantic Records,13900000,12513842343.0,Music,1660,US,24300.0,389100.0,291900.0,4700000.0,328239523.0,37.09024,-95.712891,313
818,United States of America,7329500000,811,ýýýýýýýý ýý ýýýýýýýýýýýý,13900000,8451754769.0,,504,US,28600.0,457000.0,342800.0,5500000.0,328239523.0,37.09024,-95.712891,313
819,United States of America,7329500000,812,Veritasium,13900000,2165885634.0,Education,369,US,11000.0,176600.0,132400.0,2100000.0,328239523.0,37.09024,-95.712891,313
820,United States of America,7329500000,814,Airrack,13800000,2224911030.0,Entertainment,173,US,24900.0,398600.0,299000.0,4800000.0,328239523.0,37.09024,-95.712891,313
821,United States of America,7329500000,834,DALLMYD,13600000,1948925559.0,Sports,412,US,7700.0,122700.0,92000.0,1500000.0,328239523.0,37.09024,-95.712891,313
822,United States of America,7329500000,835,Lindsey Stirling,13600000,3764608356.0,Music,199,US,3800.0,61100.0,45800.0,733300.0,328239523.0,37.09024,-95.712891,313
823,United States of America,7329500000,838,Saturday Night Live,13600000,14717282742.0,Entertainment,8335,US,14200.0,226500.0,169900.0,2700000.0,328239523.0,37.09024,-95.712891,313
824,United States of America,7329500000,848,Conor Maynard,13500000,2750993392.0,Music,321,US,2700.0,43100.0,32400.0,517800.0,328239523.0,37.09024,-95.712891,313
825,United States of America,7329500000,849,Wengie,13500000,1900272833.0,Howto & Style,462,US,334.0,5300.0,4000.0,64100.0,328239523.0,37.09024,-95.712891,313
826,United States of America,7329500000,850,Vlad y Niki Show,13400000,4622628957.0,,477,US,23100.0,368900.0,276700.0,4400000.0,328239523.0,37.09024,-95.712891,313
827,United States of America,7329500000,855,ATHLEAN-Xï¿½,13400000,2319515787.0,Howto & Style,1349,US,3600.0,58000.0,43500.0,695900.0,328239523.0,37.09024,-95.712891,313
828,United States of America,7329500000,857,H2ODelirious,13400000,4356686216.0,Gaming,3727,US,4200.0,67100.0,50400.0,805700.0,328239523.0,37.09024,-95.712891,313
829,United States of America,7329500000,859,Peet Montzingo,13400000,10022557589.0,People & Blogs,319,US,99400.0,1600000.0,1200000.0,19100000.0,328239523.0,37.09024,-95.712891,313
830,United States of America,7329500000,860,The Q,13400000,4306212515.0,People & Blogs,96,US,0.0,0.01,0.01,0.14,328239523.0,37.09024,-95.712891,313
831,United States of America,7329500000,862,theRadBrad,13300000,6050102764.0,Gaming,8195,US,3900.0,62800.0,47100.0,753300.0,328239523.0,37.09024,-95.712891,313
832,United States of America,7329500000,863,Matt Steffanina,13300000,3299216601.0,Entertainment,331,US,482.0,7700.0,5800.0,92600.0,328239523.0,37.09024,-95.712891,313
833,United States of America,7329500000,865,Kurt Hugo Schneider,13300000,3733856870.0,Entertainment,698,US,1100.0,16900.0,12700.0,203200.0,328239523.0,37.09024,-95.712891,313
834,United States of America,7329500000,866,Vogue,13300000,4177184071.0,Entertainment,3166,US,11300.0,180400.0,135300.0,2200000.0,328239523.0,37.09024,-95.712891,313
835,United States of America,7329500000,868,Kids Lineï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,13300000,9088562002.0,People & Blogs,2742,US,40500.0,647600.0,485700.0,7800000.0,328239523.0,37.09024,-95.712891,313
836,United States of America,7329500000,870,penguinz0,13300000,7773543609.0,Gaming,4613,US,47200.0,755800.0,566800.0,9100000.0,328239523.0,37.09024,-95.712891,313
837,United States of America,7329500000,871,Just For Laughs Gags,13300000,7406628736.0,Comedy,6916,US,4400.0,69900.0,52400.0,838500.0,328239523.0,37.09024,-95.712891,313
838,United States of America,7329500000,875,HUBAï¿½ï¿½,13200000,9884886099.0,Entertainment,538,US,79900.0,1300000.0,958900.0,15300000.0,328239523.0,37.09024,-95.712891,313
839,United States of America,7329500000,882,The Infographics Show,13200000,5263540904.0,Education,4279,US,13000.0,207300.0,155500.0,2500000.0,328239523.0,37.09024,-95.712891,313
840,United States of America,7329500000,884,ýýýýýýTwinsFromRussia,13200000,9378175604.0,People & Blogs,6888,US,29800.0,477600.0,358200.0,5700000.0,328239523.0,37.09024,-95.712891,313
841,United States of America,7329500000,887,Ryan Trahan,13100000,2182651464.0,Entertainment,33,US,0.06,0.99,0.74,12.0,328239523.0,37.09024,-95.712891,313
842,United States of America,7329500000,889,WiederDude,13100000,2733682792.0,,289,US,14200.0,227600.0,170700.0,2700000.0,328239523.0,37.09024,-95.712891,313
843,United States of America,7329500000,895,ýýýýýýýýýýýýýýý Ms Yeah,13100000,4399833602.0,People & Blogs,435,US,15200.0,242600.0,182000.0,2900000.0,328239523.0,37.09024,-95.712891,313
844,United States of America,7329500000,899,twenty one pilots,13100000,5264039679.0,Music,194,US,12700.0,203700.0,152800.0,2400000.0,328239523.0,37.09024,-95.712891,313
845,United States of America,7329500000,907,JesseAndMike,13000000,9999238237.0,Entertainment,716,US,10300.0,164400.0,123300.0,2000000.0,328239523.0,37.09024,-95.712891,313
846,United States of America,7329500000,911,The LaBrant Fam,13000000,4637474071.0,Comedy,612,US,0.0,0.0,0.0,0.0,328239523.0,37.09024,-95.712891,313
847,United States of America,7329500000,916,Top Viral Talent,12900000,3643698504.0,Entertainment,1598,US,7300.0,117500.0,88100.0,1400000.0,328239523.0,37.09024,-95.712891,313
848,United States of America,7329500000,917,Akon,12900000,6300933122.0,Music,39,US,22800.0,365000.0,273700.0,4400000.0,328239523.0,37.09024,-95.712891,313
849,United States of America,7329500000,920,EnriqueIglesiasVEVO,12900000,15446707595.0,Music,137,US,18900.0,303100.0,227300.0,3600000.0,328239523.0,37.09024,-95.712891,313
850,United States of America,7329500000,928,Adam W,12800000,9502983550.0,Comedy,681,US,57200.0,915800.0,686900.0,11000000.0,328239523.0,37.09024,-95.712891,313
851,United States of America,7329500000,930,Beyoncï¿½ï¿½,12800000,14185611472.0,Music,168,US,22400.0,358300.0,268700.0,4300000.0,328239523.0,37.09024,-95.712891,313
852,United States of America,7329500000,935,Diana and Roma IND,12700000,5567832210.0,,534,US,11700.0,186400.0,139800.0,2200000.0,328239523.0,37.09024,-95.712891,313
853,United States of America,7329500000,937,Future,12700000,9927699419.0,Music,119,US,118.0,1900.0,1400.0,22700.0,328239523.0,37.09024,-95.712891,313
854,United States of America,7329500000,938,YoungBoy Never Broke Again,12700000,13174393401.0,Entertainment,142,US,42500.0,679900.0,509900.0,8200000.0,328239523.0,37.09024,-95.712891,313
855,United States of America,7329500000,939,Blossom,12700000,4733873025.0,Howto & Style,812,US,11000.0,175500.0,131600.0,2100000.0,328239523.0,37.09024,-95.712891,313
856,United States of America,7329500000,942,Heidi y Zidane,12700000,6001189018.0,,600,US,4000.0,64500.0,48400.0,773600.0,328239523.0,37.09024,-95.712891,313
857,United States of America,7329500000,945,CaseyNeistat,12600000,3152402405.0,People & Blogs,1101,US,1500.0,23800.0,17900.0,285700.0,328239523.0,37.09024,-95.712891,313
858,United States of America,7329500000,947,NickiMinajAtVEVO,12600000,8831179714.0,Music,99,US,8800.0,140100.0,105100.0,1700000.0,328239523.0,37.09024,-95.712891,313
859,United States of America,7329500000,950,People Vs Food,12500000,1136534702.0,Entertainment,601,US,3800.0,61400.0,46000.0,736300.0,328239523.0,37.09024,-95.712891,313
860,United States of America,7329500000,951,Wolfoo Family,12500000,161254021.0,,61,US,0.0,0.0,0.0,0.0,328239523.0,37.09024,-95.712891,313
861,United States of America,7329500000,956,First We Feast,12500000,2983799729.0,Howto & Style,1076,US,27800.0,445000.0,333800.0,5300000.0,328239523.0,37.09024,-95.712891,313
862,United States of America,7329500000,958,Bebefinn - Nursery Rhymes & Kids Songs,12500000,4163639093.0,,322,US,0.0,0.0,0.0,0.0,328239523.0,37.09024,-95.712891,313
863,United States of America,7329500000,971,_vector_,12400000,7597013023.0,Comedy,398,US,225900.0,3600000.0,2700000.0,43400000.0,328239523.0,37.09024,-95.712891,313
864,United States of America,7329500000,974,LOUD,12400000,2394143260.0,Gaming,690,US,7.0,110.0,83.0,1300.0,328239523.0,37.09024,-95.712891,313
865,United States of America,7329500000,984,MoniLina,12400000,16086808918.0,Comedy,0,US,0.0,0.0,0.0,0.0,328239523.0,37.09024,-95.712891,313
866,United States of America,7329500000,988,Avril Lavigne,12400000,6202090191.0,Music,205,US,12500.0,200800.0,150600.0,2400000.0,328239523.0,37.09024,-95.712891,313
867,United States of America,7329500000,989,Caylus,12400000,4779139505.0,Education,1340,US,44400.0,710400.0,532800.0,8500000.0,328239523.0,37.09024,-95.712891,313
868,United States of America,7329500000,990,Migos ATL,12400000,6993406259.0,Music,99,US,12400.0,197600.0,148200.0,2400000.0,328239523.0,37.09024,-95.712891,313
869,Venezuela,31200000,152,YOLO AVENTURAS,31200000,9673649438.0,People & Blogs,65,VE,0.9,14.0,11.0,172.0,28515829.0,6.42375,-66.58973,1
870,Vietnam,47800000,490,Like Nastya VNM,17900000,9867515979.0,Entertainment,602,VN,21100.0,337900.0,253400.0,4100000.0,96462106.0,14.058324,108.277199,3
871,Vietnam,47800000,586,POPS Kids,16200000,9763592867.0,Music,3943,VN,64200.0,1000000.0,770200.0,12300000.0,96462106.0,14.058324,108.277199,3
872,Vietnam,47800000,828,FAPTV,13700000,5457203710.0,Comedy,863,VN,8800.0,140500.0,105400.0,1700000.0,96462106.0,14.058324,108.277199,3
